"","Rating","Text"
"29",2.5,"  I really enjoy the movie, especially the first part. But I don't know why, I felt disconnected with the second part... I have no prejudice and I loved ""Call me by your name"". But here, something is still missing... It's a very good movie, just not a great one!"
"30",3.5,"  It is more of a teenage movie instead of a gay one. Most of the audience in my session were teenage girls. I guess most of gay teenage boys were still in the deep closet. The setting of the whole movie is way too ideal including understanding and progressive parents, loyal friends, responsible and caring teachers, friendly schoolmates and a good-looking masculine Caucasian main character from an upper middle-class family. In addition, I would be curious aout what would happen if mysterious Mr. Blue were an average-looking chubby Asian guy. Would the fina kiss be able to happen as well? Anyway, it is a good movie but definitely not on the same level with 'Call Me by Your Name'."
"31",5,"  Amazing movie and relates with my own history."
"32",3.5,"  Solid balance of humor contrasts nicely with some of the heavier elements. Provides a fresher approach to what many will recognize as a well worn genre."
"33",4,"  A great teen movie that is enjoyable for older audiences. Well written and acted."
"34",5,"  I knew this was gonna be a tear jerker to some extent, and definitely was. It is sweet, funny, sad, and heart wrenching. This is a movie I will be purchasing so that i can watch it over and over."
"35",4,"  First off, I loved this movie. As an LGBTQ+ teen, many aspects really hit home. Dealing with your sexuality an gender can be really difficult. Yes, this movie is cliche. Yes, this movie is made for teens. But the thing is is that it's good at these things. You don't see too many movies that can pull off having stereotypical elements while having them be impactful. Although the movie does involve many elements of inclusion, there could have been steps that could have been made to make it more inclusive. One of them is having an LGBTQ+ actor in the main role. Another is (spoiler) not making the Friend of color have all of the family problems. ANOTHER is not having the main character be in a rich white suburb with a steady life and progressive parents. This is basically if everything had gone right for anybody. Now let's get into it. Being outed sucks. Many non-LGBTQ+ people look over that aspect of the movie, but it's one of the largest fears of many in the community. I was outed by my mom to my dad. It sucked. I wasn't ready. Of course, that wasn't the same scale as in the movie, so I can only imagine how Simon felt. Many non-LGBTQ+ people loved this movie, which is good, but many will never understand how it truly feels. Overall Love, Simon was an amazing movie even if it didn't deal with everything in the way it should have"
"36",5,"  If you want to see how coming out is a shitty process, this film shows how it actually is. Humor-filled, the drama is just okay. The flow of the film is awesome. Well-deserved for an applause after!"
"37",5,"  This movie was absolutely amazing. The camera movement, set design, lighting, and filter of the set were perfectly set. Each shot that was taken of the characters- more specifically Simon- captured not only his outer emotions, but his inner emotions as well. As for the plot, it was absolutely fantastic. Even in 2018, an LGBT movie was well needed for teenagers. This movie has brought a lot of confidence upon many many teens throughout not only America, but the entire world. It is a must-have-to-see movie."
"38",5,"  This is one of the best movies I have ever seen! Many LGBT love stories are tradgedies that can damage young LGBT people's views of being LGBT and out. Young people shouldn't be afraid of being gay. The truth is that the life of an LGBT person isn't tragic and that we, like Simon, are just like you."
"39",5,"  Truly an amazing movie that sent me on an emotional rollercoaster. Was laughing one moment and crying the next. Beautiful concept that was pull off greatly. As a teenager, It's great to see the movie industry coming out (no pu intended) with more diverse films, especially including the LGBT community. Would recommend everyone to watch and will definitely be seeing again."
"40",5,"  Made in a way that makes this a family movie. Wonderfully done!"
"41",5,"  Great movie! Adorable love story and a nice experience for the whole family. It was great for mine :)"
"42",4.5,"  A relatable story that has been waiting to be shared. Although coming out may be easy for Simon compared to others this is a story about owning your own identity in your own way and time."
"43",5,"  This is honestly the best movie I've ever seen."
"44",4.5,"  A fun, yet moving, coming of age tale."
"45",5,"  I loved it so much I balled my eyes out and wish that it was around when I came out."
"46",5,"  This movie holds such a special place in my heart. I, being gay, was gery excited about this movie, and I was not dissapointed in the slightest. The movie captures the feelings of both coming out and being outed so well, and I couldn't help but audibly sob multiple time in the theater. The romance was spot on and lived up to it's source. Highly recommend!"
"47",5,"  i wish i could give this movie a higher rating that it deserves"
"48",5,"  Truly one of the best films I've seen ever. Beautiful story line."
"49",5,"  Watch it. Go see it with your partner, go see it with your kids, go see it with your friends, go see it by yourself. Just go see it."
"50",4,"  A really fun and interesting film.The acting, especially from the main characters, is good. The film has a good message about being open. The only complaint is that the writing is terrible at some parts of the film. People talk not like people. Overall, it was enjoyable. 8/10"
"51",5,"  Very enjoyable love story."
"52",5,"  I couldn't help but smile during pretty much the whole movie."
"53",5,"  A fantastic film built for the modern age. It inspires all generations to be proud of who they are and accept themselves. It also communicates strong positive messages and ideas."
"54",5,"  My queer heart cried itself out several times, and I never really cry. I related so much to Simon and his struggles in coming out and self-acceptance. I never realized how much I needed a gay romcom until I saw this, and this is maybe the only romcom I'll ever watch. SO GOOD."
"55",5,"  It is a movie where we can feel the way of a each persons who can say anything about how they feeling and express theyselfs."
"56",4.5,"  It does everything it set out to do. Top acting and soundtrack gives it some rewatchability if you like crying."
"57",4.5,"  Love, Simon is the coming of age film for this generation. Great performances, with a good script and some funny dialogue . While the film is not perfect and it definitely uses some clichÈ rom-com techniques, it is a film that will change lives. Its worth getting to the cinema for this one."
"58",5,"  Absolutely one of my favorite films by far. Not much can make me shed a tear, but this movie has accomplished that. It's moreover due to the fact that it is a relatable source of raw feelings and emtion for those in the LGBTQ community."
"59",5,"  Such a great movie. Loved every minute of it and was very emotional!"
"60",4.5,"  so far the best movie I've seen in 2018."
"61",4,"  Very fun and cute film.There are two sides to this move. There is the story of a kids coming to terms with himself and the there is a story of teenage friendship. I'm a sucker for teen/coming of age film. This film felt very much like a modern-day Brat Pack or movie from the Not Another Teen Movie era. Even aside from the ""gay side"" it was a very cute story about high school life. There is a bit of a mystery to it too, which was cute. It's very touching. Highly recommend if you're not a trump-loving homophobe."
"62",5,"  Wonderful, moving, sad, funny, happy and likely a fairly accurate portrayal in many ways. One of the best films in a long time."
"63",5,"  Made my gay heart beat fastert"
"64",5,"  Incredible, highly reccomend. The movie was the perfect mix of heart wrenching and hilarious. Very much needed for the LGBTQA+ community."
"65",4.5,"  ""Love, Simon"" is a sweet, overdue addition to that old Hollywood warhorse, the teen coming-of-age movie. The twist, such as it is, is that the lead character (played wonderfully by Nick Robinson) is gay and in equal parts eager and terrified to tell anyone about it. The parents (Jennifer Garner and Josh Duhamel) are what every gay teen's parents should be (but aren't). The only other adults in the story are the vice principal (Tony Hale, always fun) and a drama teacher (Natasha Rothwell, refreshing). But this is a story about teenagers and, appropriately, they are front in center. The actors portraying the teens are uniformly excellent, especially Robinson and Logan Miller (playing a jerk who is a romantic but mostly a jerk). Maybe (hopefully) we'll reach a point some day where this film looks quaint and dated. That day has not yet come. ""Love, Simon"" may not be the greatest film ever made, but it's a strong and necessary one."
"66",5,"  I love this movie so much!! It genuinely gives the feeling of what it's like to be closeted in a potentially hostile environment and not knowing whether you can come out or not."
"67",5,"  Was a beautiful movie. It didn't feel fake or over sexualized just a honest love story that young lgbtq+ teens and adults need to see and be proud of."
"68",5,"  Bless this movie. I've never cried so hard it laughed so much in recent memory. I can't wait to see it again..."
"69",5,"  This film answers the question: what would it look like if John Hughes made a teen film about coming out of the closet and finding love with the same-sex? ""Love, Simon"" harkens back to the days of the 80's teen comedy with its quirkily charming characters and a firm grasp of its time featuring plot points teenagers of the day will recognize as part of their everyday lives such as the usage of social media. With that in mind, its inspiration is clear, but it also boasts an interesting story audiences of all demographics can love and relate to as well as a stellar cast of newcomers to watch our for. Overall, ""Love, Simon"" is a triumph in making LGBT storylines like this not only more available, but also more relatable to younger audiences."
"70",4.5,"  Art is powerful. Good Art allows you to walk in another's shoes. This movie is Good Art and it's message allowed me to walk in Simon's shoes."
"71",5,"  Loved it...what a beautiful movie"
"72",5,"  Today, I watched ""Love, Simon."" I have never, ever wrote any review like this before, but the movie compels me to go this far.Before I say anything else, I am gay, and I watched the film with my best friend (female). The movie sets you up for a whirlwind of emotions, to describe it differently than the exact image it gives you in the beginning. I smiled; I laughed; I cried. ""Love, Simon"" spoke to me on multiple emotional and personal levels. I mean, wow. Just wow. And to have my best friend with me too is just priceless. Absolutely priceless.The movie itself is filled to the brim with relatable moments, sudden twists, situational irony, constant mystery, and loveable, loveable characters. I could not find any wrong with the movie, nor will I dare to attempt to.The theatre will be sure to laugh, gasp, shout, and weep with you. Some folks like me ought to be a tad bit louder. As shy as I am though, I was fine to show my extra love for ""Love, Simon"" through stifled giggles and sniffles (thus resulting in the occasional snort).""Love, Simon"" is for everybody. It exposes so many truths about what such a situation is, and it has many more themes ribboned in with the storyline. From friends, to love, to parents, to school, to introverts, to stress, to awkwardness, and to more and more, ""Love, Simon"" accurately portrays so many ""that's me"" moments.I give my greatest thanks and appreciation to the author of ""Simon vs. The Homo Sapiens Agenda"" (which I broke my rule with, by not reading the book first), the cast, and the entire crew who made this possible.Thank you ""Love, Simon"" for making my day. Thank you for inspiring me. Thank you for bonding my friend and I (even more). And thank you for giving me solace with who I am. As said before, I am gay. And now, typing it like this gives me tingles from the movie."
"73",5,"  IT'S BY FAR THE BEST MOVIE AND IS SO WORTH WATCHING.This movie will make you feel so emotional and I can so relate to it. It's just so adorable and it's so well crafted. I love it :)"
"74",5,"  I cried WAY TOO much in this movie. Its gr8 m8 I r8 8/8"
"75",4.5,"  This is an adorable, hilarious, and emotional movie about a closeted gay kid who sees a post from an <3 anonymous other closeted kay kid at his same school <3 and they start emailing, anonymously, each other about their lives. This film is near perfect with its wonderful characters, stunning soundtrack, and John Hughes style direction. Warning: it takes you through a roller coaster of feelings."
"76",5,"  This movie is amazing from beginning to end. It's a super relatable movie ??"
"77",5,"  It was so good! It covered everything beautifully. It was hilarious, and the characters were lovable."
"78",0.5,"  Being gay is a trendy popular thing to do right now, almost like getting a tattoo. This movie is another attempt to normalize gay relationships. Help me!"
"79",0.5,"  I felt so misled by the glowing reviews I've read thus far. This was the cheesiest crap I've seen in a long time. It was Disney or ABC Family level."
"80",5,"  Such a great movie. Favorite movie of all time."
"81",5,"  I was laughing, clapping, and cheering the whole time!"
"82",5,"  The world needed a movie like this now. Great storyline where people can relate to Simon's experience. Beautiful film all around with great actors. Bravo"
"83",5,"  This movie means so much. My review would be too long, but suffice it to say I cried several times and I'm immediately saw it again the next day with my partner. Truly amazing."
"84",5,"  Great movie. It had a great pace and kept me guessing. On top of both of those, it was emotionally moving without becoming clichÈ."
"85",5,"  Todays experience with watching the movie ""Love?Simon"" was so heart touching. It talked about a closeted guy who came out of closet in high school. This was the first movie to make me cry that much?because I can deeply feel all the difficulties the main character had gone through and how hard it is to live with it and be open about it. Thanks for making this movie Fox Studio?????"
"86",5,"  I cried for the last 20 minutes. What a heartwarming film! It was great to see Generation Z up on the screen. Their tech and nerd references XD very funny and entertaining. It was easy to identify with the characters even if you've never been in their situations. Good coming-of-age story."
"87",5,"  This movie was absolutely beautiful and inspiring I saw this movie today and I kid you not, it made me cry 5 times and makes me feel accepted as a lesbian."
"88",5,"  This movie is sweet, funny, and beautiful. It's the first of it's genre to perfectly capture what it's like to be a closeted gay teen. Gay teens of the modern world have been waiting for like this. Bravo to the creative team."
"89",5,"  I LOVE THIS MOVIE!!!!! I've never seen a movie this good in forever. I cried I laughed and I feel in love with this story. Thank you to the creators!"
"90",5,"  its honestly my favorite movie some parts were a little unbelievable but its a high school Rom com so what do you expect"
"91",5,"  So many actors buying out theatres in small and large cities to open it to the public. Best coming of age which happens to be coming out film, loved the coming out as straight scenes, Very funny! I laughed! Rare in a modern comedy."
"92",0.5,"  Waste of time and money! A huge flop! Sorry, but the story line is predictable and boring!"
"93",5,"  Emotionally powerful, likable characters, accurate and inoffensive portrayal of gays. Go watch this movie oh my god"
"94",5,"  Has all of the ELements of a great movie. deals with contemporary issues in a sensitive manner, tied together with comedy, seriousness, and self introspection."
"95",5,"  What an amazing was to introduce a rom com but in the perspective of a closeted young man. So glad we have this movie now."
"96",2.5,"  A noble purpose, but still just a teen love movie about a straight boy (who happens to like other boys?)"
"97",5,"  If John Hughes had made a film with a gay lead character, this would be it. Love, Simon is funny, touching, with all you expect in a coming of age film. Simon Spier is gay, but no one knows. How he navigates his feelings, and deals with all a high schooler deals with is amazing. I can't speak highly enough about this film."
"98",4.5,"  love it so much, the book is great and so is the movie in a separate way."
"99",0.5,"  I saw this film based on the strong critic and audience ratings. For me, it fell flat and I came close to walking out. There was no depth or heart in the story or the characters, even though they tried."
"100",4.5,"  Even though Love, Simon was a bit corny at times, it was a good coming of age movie, and was the first I have ever seen to tell the story in the perspective of someone who is struggling to come out in High School. I feel like it was more relatable than most movies that try to discuss the topic of sexual orientation in society because it doesn't rely on that discussion as it's only element of storytelling. In other words, for this type of teenage romantic comedy, it doesn't make it seem abnormal for the plot to focus around someone who is gay. The score by Rob Simonsen was also very fitting and the special sound he brought made the movie even more enjoyable to watch."
"101",5,"  One of the best (and most accurate) gay reprisentations in movies nowdays. Must see for anyone questioning themselves. (Must see for everyone honestly)"
"102",4,"  tHE FACT IT EXISTS -A TEENAGE GAY ROMANTIC COMEDY RELEASE D WIDELY BY A MAJOR STUDIO=- IS HISTORICAL. bUT IT IS ALSO A LIGHTHEARTED (MOST OF THE TIME) JOYFUL, THOUGHFUL, FUNNY AND TOUCHING COMING OUT/FIRST LOVE STORY THAT WILL MAKE YOU SMILE WHEN YOU WALK OUT. some CALL IT SLIGHT AND IT MAY BE BUT NOT EVERY GAY FILM HAS TO BE bROKEBACK mtn OR mOONLIHGT (BOTH GREAT FILMS JUST IN DIFFERENT WAYS)."
"103",4.5,"  One of the best movies ive ever seen but not a movie for kids"
"104",5,"  AMAZING MOVIE. LOVED IT! SO GAY"
"105",5,"  This is a movie is really enjoyable and has themes anyone can relate to. I wouldn't be surprised if this becomes a classic over the years to come."
"106",4,"  with Hollywood obsessed with hot girls making out, it was refreshing to see the movie about a gay guy, since most of the gay community is male."
"107",4.5,"  Loved it! So sweet and heartwarming look at the realities and struggle of being gay and comjng out."
"108",5,"  Clever, funny, and heart-warming. You're rooting for him the entire time and it provides a compelling journey through teenage friendship, love, and identity."
"109",3,"  It is an OK movie. The acting is good, the characters are well developed but the lack of conflict made the film a boring experience. I couldn't relate to any character and I found the plot unbelievable when in the 21th century is easy to come out the closet. It's another soft gay movie in a happy country called United States."
"110",5,"  This is wonderully beautiful film packed with comical sarcasm, teen angst, and love. I laughed and cried from the very first scene. However, it perpetuates an ideal lifestyle that is just not seen for LGBTQ+ youth. All in all, I loved the movie and would pay to see if another 10 times!"
"111",5,"  This is a movie with the type of characters I want to write. Every character in it is dynamic, intelligently written, and feels REAL. It's the type of movie you'll identify with, no matter how you identify. Simon is the person in us trying to be our true selves, Simon's family is the family we all want, and his friends are the friends we all want to be. If ""Love, Simon"" says anything, it says that this film features the type of people we all should strive to be. Just like real life, this movie isn't about who you love, but how you love."
"112",5,"  So amazing. Great performances, funny dialogue and a heart wrenching plot. Different than the novel it was based on, but it has the same central points. Its easily as good as the book."
"113",4.5,"  Love, Simon is not a film to change how our society views the world, but it certainly offers an enjoyable film as well as an opportunity for everyone to do some self-reflection.. Love, Simon's sweet and awkward humor will do a great job at getting into the frustrations of teenagers, as its protagonist goes through similar issues as many typical adolescents. While creating a relatable character, the film does a fantastic job of developing said character into a more nuanced category; adolescents who identify as a part of the LGBTQ+ community are able to use this film to find someone in the media to truly relate to. It's about time there has been a lovable gay protagonist! In the end, this film is not perfect. It has its clichÈs and predictable moments, but it isn't without reason. The purpose of this movie is not to tell a groundbreaking or mind-provoking story, but to tell a genuine story. Teenagers don't want a magical character to relate to-- they want someone real. And that is exactly what this film offers: someone real that everyone, straight, gay, or anything in between can relate to and appreciate."
"114",5,"  This movie was long overdue and perfectly done. Had me fooled on what the surprise ending was going to be which is not an easy thing to do. Loved it and will be going back to the theatre to see it again!"
"115",5,"  Incredible. I cried and laugh a lot."
"116",5,"  Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't actually know the identity of the anonymous classmate he's fallen for online. Resolving both issues proves hilarious, terrifying and life-changing."
"117",5,"  EXCELLENT. Even my republican parents got teary eyed. Haha."
"118",4.5,"  Was it the best movie i've ever watched? no. Was it something my 22 year old self needed at 13? Absolutly. It really was a wonderfil coming of age film, that I think a lot of LGBT kids can relate too. *Spoiler* but my favorite part had to be the google-ing ""how to dress gay"" like who hasn't done that? I loved it, laughed and even teared up a little. Honestly, I encourage everyone to go watch it and continue supporting it because we need Hollywood to know that these films can make profit & for more films like this to be released!!"
"119",5,"  Definitely recommend, made my gay heart so happy and definitely gave me the warm fuzzy feelings even with the sad moment"
"120",5,"  This was a beautiful film. I only cried four times. I would watch this over and over."
"121",4,"  Heartwarming with a twist."
"122",5,"  Gorgeous movie with a very important storyline, allows the viewer to see into Simon's thoughts throughout his emails to Blue and captivates the viewer in a way that propels them to wonder who Blue is and what is going to happen next."
"123",5,"  Great movie in so many ways! :)"
"124",5,"  As an 18 year old lesbian, this movie struck a major cord with me. Maybe I'm bias, but this movie blew me away. I don't see this kind of thing often, I hate romcoms and coming-of-age stories usually because they feel entirely unrelatable to me. This one didn't, it was different. I've never cried at a movie until I heard this one say things to me that I desperately needed to hear. It was beyond my expectations and I recommend it highly to any LGBT+ person with a couple hours to spare."
"125",4.5,"  It was such a great movie. I loved and I want to see it again."
"126",3.5,"  Empathetic and heartfelt, Love Simon overcome some missteps and offers an enjoyable coming-of-age film."
"127",4,"  While it falls right in with the ranks of past teen rom-com classics of the '80s and '90s, this is an updated version and a much needed one. Nick Robinson carries the role of leading man well, and while all of the supporting cast succeeds, Natasha Rothwell gives a standout comedic performance."
"128",5,"  Funny and heartwarming."
"129",0.5,"  What a joke of a movie."
"130",5,"  I've seen Love, Simon multiple times and each time is just as enjoyable, if not more so, than the 1st. This movie feels like therapy in a way. You laugh, cry, cheer along with everyone else in the theater, it's happened at every showing I've been to. This movie has made me deal with ghosts from my past, truths about my present, and the reality of my future. This movie means a lot to me, and for that i am thankful. I am not a young man, but I still have a lot of life left in me and I plan on living it to the fullest. I plan on living my life being more myself than I've been in a long time. Those of you that have seen the movie will recognize that quote. I thought turning 40 would be hard, a challenge. Yes, it's been a challenge, but it hasn't been hard. Being honest with myself, taking a real hard look at who I am, who I want to be, and what I want in this life, that has been the challenge and its been the greatest change in my life. Sorry if this post seems sappy, but i am not sorry for sharing it. I highly recommend going to see this movie, weither you're gay, straight, confused, married, single, or just OTHER. Love, Simon is just a great movie with a killer soundtrack, (I highly recommend getting the vinyl copy as well, its AMAZING). It might not change your life or provide you with greater insight, or that of someone you love or care for, but it'll definitely entertain you, and isn't that all we can ask for."
"131",4,"  4.0/5.0 stars - Grade: B+"
"132",3.5,"  If you can get past the first 5-7 minutes which made me want to leave the theater since what I saw was so cliche, then you get a decent coming of age-type movie, with a diverse cast. If you want a REALLY GOOD coming of age film, see Ladybird. This was a good effort though, with a clever plot device. A bit too idyllic. My partner filmed a scene for about 8 hours for this film, and perhaps we were sort of disappointed with the movie since his scene was left on the editing room floor."
"133",5,"  Best movie I ever seen"
"134",5,"  Loved it!!! Our teenagers absolutely loved it!!! Can't stop talking about it!"
"135",4,"  Not the best teen movie I've ever seen, but very sweet and charming. I liked every character, (well, except the one we weren't supposed to like) and they all felt like real kids dealing with real issues. Yes, the ending is a bit pie in the sky, but the journey was compelling. Recommended!"
"136",4,"  Like a warm hug 16 year old me needed. Very thankful for everyone in my life who loves me as much as I love them no matter what ^_^Too bad this isn't going to premiere in Malaysia"
"137",5,"  I see the John Hughes inspiration, but I think Greg Berlanti did an awesome job making an extremely relatable film which reminds me of so many of my own life experiences... Thanks for a great film!!! I love the Arrow-verse, keep up the great work ~√∞~√∞~"
"138",5,"  Amazingly written and acted. beautiful story"
"139",5,"  I saw this movie. This movie showed me to a whole nother world on how hard it is for LGBTQ people. It made me cry, knowing this actually happens."
"140",4.5,"  This may very well be the greatest teen romance movie of this generation, not only because of how it has successfully become a milestone of inclusion, but also for its very relatable and well done story, along with likable and diverse characters."
"141",5,"  Loved and related to this movie!!"
"142",1,"  I saw this film based on the strong critic and audience ratings. For me, it fell flat and I came close to walking out. There was no depth or heart in the story or the characters, even though they tried. And it was classically predictable. On the plus side, Nick Robinson was well cast and did a good job in the lead role. Jennifer Garner's role was a walk-through and her performance was a B-. Worse was Josh Duhamel, who seems like a nice guy in real life and was appealing in Las Vegas in 2003-2008 and has done nothing of substance since. The rest of the characters were incredibly white-bread, a collection of cute kids with nice smiles. Based on the reviews, I suspect most people will like it. In my opinion, the reviews and the film missed the mark."
"143",5,"  I finally know why hetero people love romcoms. The amount of awkwardness and emotional situations the characters went through was so relatable to anyone who has ever gone been there. My girlfirend and I were laughing, crying and cheering though the whle movie and plan on seeing it mulitple times."
"144",5,"  Love it, this movie is near perfect <3"
"145",4.5,"  i'm gay so i'm kinda obliged to love this movie but even if i wasn't gay i would love it because there's no universe that i'm not gay"
"146",5,"  This movie was phenomenal. I really went in not expecting much but it is the type of coming of age movie that children need."
"147",5,"  It was perfect. I laughed, i cried, and now all i want to do is watch it again. I didn't want it to end."
"148",5,"  AMAZING!!!!!!!! Very funny, lighthearted and relatable. WE NEED SO MANY MORE MOVIES LIKE THIS"
"149",3.5,"  Love, Simon abandons most teen-targeted clich√©s in favor of a sweet and often quirkly coming-of-age story that's as engaging as it is funny, with a talented young cast, smart writing, and a film that could possibly be a game-changer in high school rom-com filmmaking!"
"150",4.5,"  Will make you laugh, cry, and cheer!"
"151",5,"  god i love being gay"
"152",5,"  i was sobbing through the entire thing wow. it was amazing and the talks that simon had with his parents are the kind of talks i wish my parents gave me when i came out. as well, the set design was amazing? there were oreo packs strewn around simon's room and there's a nod to simon's email in the book with ""hour to hour note to note"" written on one of his bedrooms walls. the vice principals office is also adorable with posters telling students to bring him and apple and the poster behind his desk having pictures of student volunteers. as a whole it was gay, great, the movie of my dreams and oreos have been confirmed as gay culture thanks."
